"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","hgnc_symbol","Expresión"
6.56990655131209,-3.28190181235946,0.889176688509899,-3.69094450492099,0.000223422883441755,0.00107942285054453,"ENSG00000128645","HOXD1","DOWN"
1317.99028199337,-0.796861625849496,0.216195593961984,-3.6858365670006,0.000227952607577576,0.00109795760304094,"ENSG00000120837","NFYB","No significativo"
14.7894271677042,3.72645766156716,1.01241693422381,3.68075398148503,0.000232545295725554,0.00111680772878103,"ENSG00000121075","TBX4","UP"
650.455887343992,0.684530508212785,0.186776366002698,3.66497390897357,0.000247363799284754,0.00117373587459974,"ENSG00000164011","ZNF691","No significativo"
1307.97217131152,1.46094308899257,0.399761137151911,3.65454005709766,0.000257643437488128,0.00121389095941376,"ENSG00000125347","IRF1","No significativo"
29.3343393091775,2.53483633680193,0.694510349605835,3.64981794474417,0.000262426236270637,0.00123137727183623,"ENSG00000171872","KLF17","UP"
716.985149062299,1.07593228684198,0.295849029363899,3.63676125338429,0.000276087608494245,0.00128647317746168,"ENSG00000171425","ZNF581","No significativo"
3213.03419739308,-0.59401474632044,0.166129651825854,-3.57560940983081,0.000349413006035013,0.00155834483144248,"ENSG00000198815","FOXJ3","No significativo"
1617.58334920353,0.915021107007756,0.256892456355925,3.56188391044069,0.000368203198490285,0.00162653829505622,"ENSG00000090612","ZNF268","No significativo"
2691.73943600821,-0.64724945223708,0.181741128346324,-3.56138127966109,0.000368908910010411,0.00162881436031755,"ENSG00000204231","RXRB","No significativo"
1008.64760222507,0.566395575572989,0.15969684077903,3.54669242553585,0.000390099739080416,0.00170807006193112,"ENSG00000169016","E2F6","No significativo"
2598.03175613284,-0.868455220234802,0.247464381246984,-3.5094150352411,0.00044909351853175,0.00192307376783796,"ENSG00000196588","MRTFA","No significativo"
826.23911752395,-1.27046964895162,0.362466687415388,-3.50506596347062,0.000456494164641363,0.00194871415710571,"ENSG00000114861","FOXP1","No significativo"
4757.00009102782,-1.27137498953787,0.364363850813657,-3.48930056233288,0.000484286285972336,0.00204813340547173,"ENSG00000072310","SREBF1","No significativo"
7754.30123579741,1.15514319870392,0.334942873052487,3.44877676654702,0.00056313204122589,0.00231896722399069,"ENSG00000148516","ZEB1","No significativo"
656.171749412242,0.681946272969022,0.197907131992579,3.44578927552037,0.000569394179936622,0.00233822387164331,"ENSG00000123268","ATF1","No significativo"
3674.41264574462,1.76551425652373,0.512603010236031,3.44421359467006,0.000572723057141743,0.00234896112750211,"ENSG00000110693","SOX6","No significativo"
2891.8337331518,1.64123792082452,0.48640739296206,3.37420430810052,0.000740294011440524,0.00289812343424964,"ENSG00000221869","CEBPD","No significativo"
37.1775567703694,3.7227541585359,1.10335818045501,3.3740214415238,0.0007407859736447,0.0028994677659398,"ENSG00000131668","BARX1","UP"
197.215576308982,-2.18287244349974,0.647991860719546,-3.36867262665279,0.000755310822373267,0.00294472734861072,"ENSG00000127152","BCL11B","DOWN"
1563.89963165079,1.25770028793656,0.373718761921244,3.36536566018489,0.000764422810969449,0.00297482717107679,"ENSG00000152926","ZNF117","No significativo"
1214.07840749565,1.15873639121399,0.344799136261129,3.3606128013512,0.000777697665962529,0.00301687707344945,"ENSG00000087903","RFX2","No significativo"
40.090727064425,4.00695029353939,1.20076026196346,3.33701107578902,0.000846845733705439,0.00323927205546998,"ENSG00000184937","WT1","UP"
70.1615858209992,2.08876802733428,0.62644177391274,3.33433706741471,0.00085502976455253,0.00326677755723104,"ENSG00000166268","MYRFL","UP"
2600.99848084474,0.996389686299279,0.298825206092732,3.33435622559255,0.000854970869339609,0.00326677755723104,"ENSG00000263001","GTF2I","No significativo"
83.951894987078,-1.71348702035571,0.514343424131728,-3.33140648827829,0.000864083255837316,0.00329472816220597,"ENSG00000164379","FOXQ1","No significativo"
2110.00139006297,0.78513217039653,0.236717998159375,3.31674049502533,0.00091074166300815,0.00344150077642417,"ENSG00000109320","NFKB1","No significativo"
4398.1863939455,-1.32753587703624,0.400951323402902,-3.31096519589797,0.000929747716050183,0.00349878745776779,"ENSG00000130522","JUND","No significativo"
2971.450328523,-0.465853401836253,0.140843017975096,-3.30760735273812,0.000940966389137106,0.00353292060944285,"ENSG00000115966","ATF2","No significativo"
30.7421609614694,-2.64415532681392,0.7998174767504,-3.30594842407912,0.000946555091203799,0.00355140891844514,"ENSG00000168348","INSM2","DOWN"
40.6908966473552,2.99961678934597,0.910442675532036,3.29467946742839,0.000985340027929724,0.00367275595625414,"ENSG00000107485","GATA3","UP"
1078.36285054793,-1.57684238046239,0.480531567065521,-3.28145430713688,0.00103273255679946,0.00381580936148241,"ENSG00000144218","AFF3","No significativo"
755.244022703816,1.32845403776608,0.40610970079434,3.2711704132348,0.00107103349731356,0.00393049345503697,"ENSG00000085276","MECOM","No significativo"
256.308603496438,0.948063935273117,0.289881980437378,3.27051696639668,0.00107351102404928,0.00393789557783761,"ENSG00000204920","ZNF155","No significativo"
49.0045433243701,-2.59865330972711,0.798134064894775,-3.25591078495029,0.0011302926120623,0.004107421486822,"ENSG00000106536","POU6F2","DOWN"
374.525219387867,-1.26298388690992,0.388454543383753,-3.25130419613146,0.00114876873379962,0.00416465192055878,"ENSG00000136826","KLF4","No significativo"
9.41438958820999,4.89839138545875,1.50703336265973,3.25035364632784,0.0011526157784408,0.00417541242385778,"ENSG00000112246","SIM1","UP"
427.137133957036,-0.642807561835897,0.198028737467438,-3.24603171265279,0.00117025802555979,0.0042292893583687,"ENSG00000181135","ZNF707","No significativo"
478.47549652608,0.806602410056211,0.249397708040084,3.23420137416248,0.00121983413228205,0.00437774450176125,"ENSG00000189298","ZKSCAN3","No significativo"
403.218968575193,1.5856811368913,0.491126459884584,3.2286615900596,0.00124370972752594,0.0044466340680514,"ENSG00000116990","MYCL","No significativo"
521.350044239896,0.878981944386015,0.272701698278045,3.22323604853318,0.0012675105535385,0.00451850498062745,"ENSG00000176024","ZNF613","No significativo"
92.5867660501782,3.70228168475071,1.15014664320853,3.2189649090507,0.00128654228294053,0.00457186572404323,"ENSG00000152192","POU4F1","UP"
1110.30327092361,-0.445278787345565,0.1389839360378,-3.20381477197811,0.00135619698554132,0.0047694451810158,"ENSG00000160199","PKNOX1","No significativo"
1743.72681310824,-1.66324967777498,0.519339139760434,-3.20262724381264,0.00136180123999246,0.00478718536696189,"ENSG00000178662","CSRNP3","No significativo"
4.95582990780096,-1.7229835072795,0.543900409644352,-3.16782903032953,0.00153581810224603,0.00528762175680276,"ENSG00000275410","HNF1B","No significativo"
9.74953909248915,5.5189970494925,1.74563637911155,3.16159603198773,0.00156907071388024,0.00537929993661488,"ENSG00000125798","FOXA2","UP"
25.2950649382896,-1.80502996175689,0.57208873450992,-3.15515732590534,0.00160411580002277,0.00547645953861174,"ENSG00000149054","ZNF215","No significativo"
2.52804910863604,-2.08370723309354,0.66730608242528,-3.12256592285273,0.00179281950064751,0.00600137660605854,"ENSG00000064835","POU1F1","DOWN"
70.0080120483069,2.05557583840878,0.659269353197541,3.11796055502804,0.00182107174351627,0.00607739342315994,"ENSG00000118513","MYB","UP"
967.762059618999,0.89073342054297,0.287705003976123,3.09599557961423,0.00196153285611458,0.00645793950326411,"ENSG00000025434","NR1H3","No significativo"
9.16799273332335,4.86212929431061,1.57757816573629,3.08202116377629,0.00205600219133596,0.00670801111750871,"ENSG00000164532","TBX20","UP"
523.262388983425,1.30968477309834,0.425267488917581,3.07967292875324,0.00207228029071617,0.0067539056627907,"ENSG00000165244","ZNF367","No significativo"
12.1664141777176,-2.14842079751779,0.699881582563448,-3.0696918607985,0.00214279724703165,0.00693877475699276,"ENSG00000188095","MESP2","DOWN"
494.244167551543,-0.464205146777349,0.151287032230553,-3.06837367309795,0.00215227304828775,0.00695944481022757,"ENSG00000103343","ZNF174","No significativo"
1821.96581972838,1.94069513643017,0.634268764331877,3.05973625939856,0.00221531981510435,0.00713256244988077,"ENSG00000139352","ASCL1","No significativo"
3532.1169935001,1.2634249037424,0.41366422028872,3.05422814392935,0.00225640415110397,0.00723916672106208,"ENSG00000111783","RFX4","No significativo"
33.6480681852887,1.39992384890716,0.459614847735168,3.04586297811206,0.00232013542060395,0.00740755900379054,"ENSG00000162676","GFI1","No significativo"
11.2338118903436,3.98214610963532,1.3090015858475,3.04212474048083,0.00234914522078993,0.00748174318102904,"ENSG00000178919","FOXE1","UP"
1054.21411941361,1.10468384152487,0.364222048377448,3.03299552140257,0.00242139193711891,0.00766662028876825,"ENSG00000198093","ZNF649","No significativo"
74.171783116387,2.44776715113092,0.808089480910757,3.02907933954562,0.00245300253273486,0.00774558963829438,"ENSG00000169856","ONECUT1","UP"
1457.92438063917,0.556538385869641,0.184347012444279,3.01897154985282,0.00253634348365228,0.0079570356101343,"ENSG00000154727","GABPA","No significativo"
379.7631727164,0.674702195303662,0.223748944398854,3.01544303199455,0.00256604137736661,0.00803487595547888,"ENSG00000159882","ZNF230","No significativo"
2384.80251219275,0.576166667775618,0.191968030907503,3.00136780614912,0.00268769708857192,0.00834310036416943,"ENSG00000143390","RFX5","No significativo"
404.248009112489,1.28685040580627,0.429245413266337,2.9979362994563,0.00271814480707125,0.00842171866057574,"ENSG00000240445","FOXO3B","No significativo"
7713.61671477168,-0.85481175133405,0.285967241990479,-2.98919465524834,0.00279713869158742,0.00861837998387283,"ENSG00000169554","ZEB2","No significativo"
12.0495068271941,5.25442146618025,1.76161832156536,2.98272412466238,0.00285695384967702,0.00876478264695704,"ENSG00000184895","SRY","UP"
395.849142260956,1.6511152959571,0.557435416888418,2.96198491508409,0.00305662758817201,0.00926632343927046,"ENSG00000168062","BATF2","No significativo"
2698.85214060686,-0.943822564811064,0.31949444773131,-2.95411257226231,0.0031356960009331,0.00946308257424453,"ENSG00000126705","AHDC1","No significativo"
5050.81678870639,1.70438396571957,0.582810696712615,2.92442121487005,0.00345097424938542,0.0102660061212671,"ENSG00000144485","HES6","No significativo"
506.578181500329,-0.995206130349078,0.341442466904908,-2.9147110474288,0.00356018000989713,0.0105278799836207,"ENSG00000123411","IKZF4","No significativo"
146.688611250247,1.35539740249945,0.46527256003471,2.91312559330456,0.00357830652160852,0.0105719770553079,"ENSG00000179772","FOXS1","No significativo"
558.302227542649,1.60613388426943,0.55169589934791,2.91126667094652,0.00359966649545984,0.0106248060435163,"ENSG00000162924","REL","No significativo"
110.024069098759,-1.03657009520294,0.356370835183078,-2.90868385643967,0.00362953688528627,0.0106878862675058,"ENSG00000185669","SNAI3","No significativo"
465.0663047963,0.959049664547349,0.331217238735642,2.89553064390108,0.00378518070843627,0.0110563582149617,"ENSG00000159917","ZNF235","No significativo"
5485.93378029966,1.46310827489123,0.506745607018467,2.88726385513177,0.00388608192574933,0.0113039801958816,"ENSG00000174197","MGA","No significativo"
1159.80915818581,0.944850538435143,0.3276835265532,2.88342398036828,0.0039337758214603,0.0114163071199469,"ENSG00000146757","ZNF92","No significativo"
8.09986458934652,-2.2897098509497,0.807122430538751,-2.8368804586701,0.0045556665254889,0.0128711425693738,"ENSG00000101076","HNF4A","DOWN"
4.52185241458127,-2.02526671506525,0.718794933708453,-2.81758624064915,0.00483861184305738,0.0135395632574348,"ENSG00000122859","NEUROG3","DOWN"
1741.0612212945,1.01334348121153,0.360088145163709,2.81415396430457,0.00489057987758197,0.0136534755067407,"ENSG00000140836","ZFHX3","No significativo"
22.0331785659835,1.79117781740788,0.637392406452415,2.8101649772974,0.00495161108788529,0.0137889823684194,"ENSG00000073861","TBX21","No significativo"
23.9512339029354,-2.00729470918329,0.717095457574895,-2.79920154001763,0.0051229151426401,0.0141865597638512,"ENSG00000082175","PGR","DOWN"
242.710394296691,1.55710376053192,0.559385164055035,2.78359860180119,0.00537595193088427,0.0147667722413477,"ENSG00000100625","SIX4","No significativo"
1299.97028557539,-1.08837245038059,0.391645765878481,-2.77897157381318,0.00545312969019871,0.0149528292287453,"ENSG00000198816","ZNF358","No significativo"
534.432870620501,0.612904145042202,0.221201087278058,2.77080077943631,0.00559186280531411,0.0152686172786778,"ENSG00000189042","ZNF567","No significativo"
4806.70167936323,-0.437330761953409,0.158420375895279,-2.76057141943975,0.00577003404916678,0.0156510642027616,"ENSG00000062194","GPBP1","No significativo"
818.131052410482,-1.27129553739426,0.460534721312022,-2.76047706842267,0.00577170097923266,0.0156529467890859,"ENSG00000151623","NR3C2","No significativo"
8.3361596528156,-2.48083433312769,0.905933813402742,-2.73842779287543,0.00617337152219619,0.0165434088978228,"ENSG00000064195","DLX3","DOWN"
2652.98567088725,0.802757794119799,0.293880632871764,2.73157773710827,0.00630318690738426,0.0168335641848238,"ENSG00000182158","CREB3L2","No significativo"
2386.75486925539,-0.798588984980887,0.293807437798643,-2.71806932787109,0.00656640778796995,0.0173812850733753,"ENSG00000166949","SMAD3","No significativo"
8779.70097802449,1.00588036607363,0.371255421181244,2.70940249942523,0.00674045132078528,0.0177748536525729,"ENSG00000147862","NFIB","No significativo"
422.389275117504,1.26067257611341,0.466261184932792,2.70379052954006,0.00685534896447859,0.0180193694988807,"ENSG00000164330","EBF1","No significativo"
3.11433751650288,3.32523443714747,1.23482765592858,2.6928733100385,0.00708391812962122,0.0185184083803017,"ENSG00000283463","HSFX4","UP"
17.233485344932,2.75799136711462,1.03136021921194,2.67413006216391,0.00749233876799628,0.0193865081267242,"ENSG00000170608","FOXA3","UP"
1010.68925750556,0.81341489610378,0.305269023126804,2.66458380798729,0.00770836563983017,0.0198486353304558,"ENSG00000151702","FLI1","No significativo"
412.445271417862,-1.30628027805395,0.494135323672505,-2.64356789623019,0.00820373104842083,0.0208578776498382,"ENSG00000119508","NR4A3","No significativo"
17.3202473012157,5.77767104295598,2.18935091393248,2.63898811569599,0.00831538958966623,0.0210941033927831,"ENSG00000165588","OTX2","UP"
1333.92805278106,0.727312136589112,0.279159305412894,2.60536590572674,0.00917761900610892,0.0228942506326837,"ENSG00000105866","SP4","No significativo"
1180.70001714458,-2.18545684905903,0.839405350677585,-2.60357745789312,0.00922564183203653,0.0230019690834676,"ENSG00000125740","FOSB","DOWN"
753.887208255734,-1.17843224130039,0.454011774810589,-2.59559841105888,0.0094426357761109,0.0234677271494521,"ENSG00000170485","NPAS2","No significativo"
631.157128495655,1.73521493430124,0.671001659151286,2.58600692060288,0.00970949810151982,0.0240234367413161,"ENSG00000196767","POU3F4","No significativo"
5.61681100415744,2.57691575404615,0.996806186685711,2.58517231179529,0.00973303419420423,0.0240705271005605,"ENSG00000137270","GCM1","UP"
629.557656292739,-0.55615962513682,0.215849198342604,-2.57661195597337,0.00997738889584916,0.0245584949906747,"ENSG00000170325","PRDM10","No significativo"
1253.90129901329,0.727970604146664,0.283002769266962,2.5723091192085,0.0101022646474753,0.0248242833064425,"ENSG00000126561","STAT5A","No significativo"
480.184055154148,-1.38818126198039,0.541699938401138,-2.5626387665424,0.0103880066373203,0.0254037977460481,"ENSG00000165730","STOX1","No significativo"
3810.21523085199,0.471105300578625,0.183879762110409,2.56202909538111,0.0104062600284601,0.0254382516743964,"ENSG00000158773","USF1","No significativo"
391.151556169303,1.22720730674198,0.479568402599676,2.55898282724519,0.0104978927074117,0.0256153854072249,"ENSG00000197905","TEAD4","No significativo"
86.0423850572316,1.53252851515361,0.604203803961212,2.53644300996819,0.0111984968315239,0.0270176185902298,"ENSG00000119725","ZNF410","No significativo"
1276.07951111974,-1.38532660170028,0.546799301177343,-2.5335193346397,0.0112923510382445,0.0271991384161874,"ENSG00000123358","NR4A1","No significativo"
34.1574445691875,1.29478707672693,0.511660519748357,2.53055888963982,0.0113880966181875,0.0273766359554617,"ENSG00000204531","POU5F1","No significativo"
139.295156720343,1.51898569944847,0.605823505313948,2.50730730340565,0.0121654893795809,0.0288913480005966,"ENSG00000010030","ETV7","No significativo"
67.786552780585,2.19764743157355,0.881016837394938,2.49444430377941,0.0126154523093813,0.0297665081613717,"ENSG00000073282","TP63","UP"
3463.62472369525,0.714387432482618,0.286863553541715,2.49033878184435,0.012762138077423,0.0300516855269325,"ENSG00000198176","TFDP1","No significativo"
2548.394858635,1.17517212579626,0.472217482740496,2.48862477300966,0.0128238230149707,0.0301715842541738,"ENSG00000143842","SOX13","No significativo"
2341.54562012233,0.68011382429278,0.273732055806472,2.48459692559215,0.012969819532057,0.0304698117435254,"ENSG00000170365","SMAD1","No significativo"
1409.54122441208,1.11173792938561,0.447501970755196,2.48431962770904,0.0129799245741701,0.0304902008030871,"ENSG00000106571","GLI3","No significativo"
3028.70769097151,-0.692956372308123,0.279246837746136,-2.48151913877031,0.0130823684714581,0.0306937460894499,"ENSG00000111269","CREBL2","No significativo"
2552.84244191599,-0.793075551217356,0.323161484653881,-2.45411532276742,0.0141231680457552,0.0326536687466801,"ENSG00000185129","PURA","No significativo"
1065.88957532046,-0.624693654305064,0.254967660403307,-2.45008976164634,0.0142820605949302,0.0329711173725732,"ENSG00000196453","ZNF777","No significativo"
720.848104577123,1.01768153840504,0.418061864340577,2.43428455262299,0.0149212597748018,0.0341462376467137,"ENSG00000185811","IKZF1","No significativo"
430.66011310877,1.2355348075825,0.508060787752059,2.43186413391434,0.0150213408182905,0.0343415604473841,"ENSG00000123685","BATF3","No significativo"
3116.87994046266,0.981575250315111,0.404111334360495,2.42897233226198,0.0151416877849084,0.0345748007807384,"ENSG00000184486","POU3F2","No significativo"
1791.44099454496,1.30118799540049,0.537466541599853,2.42096557587995,0.0154793430609762,0.0352235375869165,"ENSG00000175197","DDIT3","No significativo"
8.55056605313122,2.41413286575555,1.00018058607842,2.41369698568241,0.0157915891676043,0.0358234814324733,"ENSG00000005102","MEOX1","UP"
549.77669205211,0.438034504554026,0.181597311475517,2.41211998677129,0.0158600611305945,0.0359502005916783,"ENSG00000174796","THAP6","No significativo"
387.857978997093,-1.29277686597248,0.536320694906258,-2.41045493535998,0.015932639495484,0.0360936667854408,"ENSG00000102878","HSF4","No significativo"
1169.03775181602,-0.744726159779819,0.309520928431281,-2.4060607583282,0.0161255825559711,0.0364612127628586,"ENSG00000189180","ZNF33A","No significativo"
811.579893165713,0.825741224733135,0.344163547969315,2.39926985180533,0.0164278031680959,0.0370049382943473,"ENSG00000128604","IRF5","No significativo"
5049.78946751416,0.538586719174693,0.226215444356315,2.38085741982478,0.0172723958571332,0.0385809126352232,"ENSG00000175387","SMAD2","No significativo"
567.411528401454,0.733895157906833,0.308564158697685,2.37841997270287,0.0173870105662986,0.0387869668074445,"ENSG00000136866","ZFP37","No significativo"
1911.74254405742,0.536960555031074,0.228209914724617,2.35292386695394,0.0186264473183286,0.0410267364511526,"ENSG00000108788","MLX","No significativo"
157.278399018686,-1.50920306940261,0.641772960871375,-2.3516152306471,0.0186920990411265,0.0411387449786268,"ENSG00000204060","FOXO6","No significativo"
3063.40539120006,1.1767452352301,0.505105416559304,2.32970226937161,0.0198218925257357,0.0431495834497074,"ENSG00000204103","MAFB","No significativo"
5.03298092759257,2.0851232285528,0.896051333752476,2.32701314088863,0.0199645658561128,0.0433906848121698,"ENSG00000165462","PHOX2A","UP"
2988.71295709752,-0.534974552640976,0.230105159691636,-2.32491332814047,0.0200765951540268,0.0435876193629236,"ENSG00000137504","CREBZF","No significativo"
90.4024855882521,1.5747710651421,0.679271910867792,2.31832207389567,0.0204318236218892,0.0442218923108639,"ENSG00000052850","ALX4","No significativo"
3.52319755646534,-1.77161164790173,0.766495359359977,-2.3113142516362,0.0208155033917504,0.0448638208751421,"ENSG00000273514","FOXD4L6","No significativo"
177.2556262844,1.41299686624129,0.613691306059839,2.30245540761092,0.0213095034002713,0.0457394797633233,"ENSG00000158055","GRHL3","No significativo"
35.2247134639652,1.59006282710847,0.692083385185993,2.29750180562585,0.0215901601812202,0.0462397555033276,"ENSG00000186564","FOXD2","No significativo"
43.7628335558254,-2.54208328585388,1.10853481665491,-2.29319210155692,0.0218369476834243,0.0466724504923855,"ENSG00000148704","VAX1","DOWN"
7.88197931531344,2.75431378385677,1.20648674561139,2.28292088071057,0.0224350292727369,0.0477454853722767,"ENSG00000106038","EVX1","UP"
8.38802040357296,-1.19109154902776,0.52230023918326,-2.28047291513845,0.0225796553899583,0.0480054858290711,"ENSG00000039600","SOX30","No significativo"
30.3513000307541,-2.99360653560637,1.31440643015847,-2.2775349137979,0.0227543021723061,0.0483119325643705,"ENSG00000009709","PAX7","DOWN"
137.714122647963,-1.7610571866422,0.777125614334917,-2.26611651212829,0.023444250517149,0.0495113019540522,"ENSG00000178860","MSC","No significativo"
1604.28615769495,-0.452941800098838,0.19991265859086,-2.26569844696941,0.0234698527003055,0.049548239367351,"ENSG00000116809","ZBTB17","No significativo"
15.0923998630147,2.66634939670187,1.17794804324282,2.26355433246578,0.02360153932214,0.0497670170994183,"ENSG00000171956","FOXB1","UP"
4310.52686845173,0.61092144296196,0.271658468350509,2.2488584533051,0.0245215030252745,0.051284773275859,"ENSG00000135164","DMTF1","No significativo"
2969.05004832695,-0.760966863050014,0.341370004395138,-2.22915561781225,0.0258035523909439,0.0535470049300907,"ENSG00000175745","NR2F1","No significativo"
1070.66618555689,0.606797404064851,0.27393428762849,2.21512030975761,0.0267518077586866,0.0551292833318959,"ENSG00000083814","ZNF671","No significativo"
1576.87687156276,0.489326030077345,0.221048222413992,2.21366190930459,0.0268520450746675,0.0552854476456667,"ENSG00000006704","GTF2IRD1","No significativo"
1390.88107753999,0.959234309904923,0.438622383715071,2.18692512174217,0.0287479906657029,0.0584460005179715,"ENSG00000100968","NFATC4","No significativo"
3436.12554483324,-0.610195949164263,0.280563628856969,-2.17489327340908,0.0296381151134049,0.0598854916073839,"ENSG00000186350","RXRA","No significativo"
7193.8312423251,0.514219955500823,0.236893579540732,2.17067915685071,0.0299554338307088,0.0604039088992461,"ENSG00000074657","ZNF532","No significativo"
2486.27625219099,-2.09253385570955,0.96774111732023,-2.1622868123078,0.0305960755951973,0.0614378624066055,"ENSG00000100146","SOX10","No significativo"
503.83661901646,0.417553397299781,0.193427414384487,2.15870846761041,0.0308727914474319,0.0618830783328416,"ENSG00000170448","NFXL1","No significativo"
79.355080816895,1.93585885802777,0.899027734620737,2.15328046452808,0.0312966431542937,0.0625888948245152,"ENSG00000108001","EBF3","No significativo"
400.767944357479,1.08372047791146,0.505191983436013,2.14516562701696,0.0319396067997486,0.0636781576022032,"ENSG00000124813","RUNX2","No significativo"
47.1897975283541,1.65853040922535,0.774735158276883,2.1407708060057,0.0322925253285137,0.0642559337989231,"ENSG00000139445","FOXN4","No significativo"
1660.60836097,-0.512481473097184,0.240758184522477,-2.12861495908705,0.0332861298442398,0.0658469072707579,"ENSG00000204304","PBX2","No significativo"
1623.10578657323,-1.3310440850636,0.625562596141583,-2.12775522909038,0.0333573831518936,0.0659420977125857,"ENSG00000198963","RORB","No significativo"
5599.50588133149,-0.669692643723863,0.31737981250933,-2.1100669208574,0.0348525920651992,0.0682916584451547,"ENSG00000105698","USF2","No significativo"
90.3988781081426,0.589164039619137,0.279803851618316,2.10563234284145,0.0352363009585743,0.0688793727465717,"ENSG00000197054","ZNF763","No significativo"
1273.85213656914,-0.492297778245496,0.234720685882458,-2.0973770436749,0.0359602115966364,0.0700093338493597,"ENSG00000162702","ZNF281","No significativo"
1578.80691005356,0.484026407778196,0.232775310890073,2.07937175951952,0.0375831941011866,0.0725810582739131,"ENSG00000168310","IRF2","No significativo"
121.571567919748,-1.27060840123373,0.61234061812745,-2.07500264333154,0.0379862897884936,0.07319422228421,"ENSG00000102554","KLF5","No significativo"
7.35831159264775,1.27004636729698,0.612974168363518,2.07194109123337,0.0382709352558346,0.0736637726268192,"ENSG00000213999","MEF2B","No significativo"
6.63785443703533,1.41856584855293,0.689829158352268,2.05640169218322,0.0397438133306782,0.0758831038036888,"ENSG00000135100","HNF1A","No significativo"
78.97049537924,-0.758228616731284,0.370479717665668,-2.04661302785685,0.0406960946811192,0.0773593082417025,"ENSG00000164736","SOX17","No significativo"
233.476404483149,-1.50410475386282,0.737154561364536,-2.04041978805448,0.0413085326671495,0.0782877742221677,"ENSG00000128573","FOXP2","No significativo"
21.0366232546411,-2.37450944703922,1.16534833944117,-2.03759628488241,0.0415903238928573,0.0786993275376417,"ENSG00000075891","PAX2","No significativo"
4.34652875126889,-1.41022898982878,0.69353063039796,-2.03340548782908,0.0420115733701041,0.0793624124143121,"ENSG00000187559","FOXD4L3","No significativo"
2.39674223969169,-1.35813335203591,0.669042033961744,-2.02996715168059,0.0423598783561708,0.0798933091695984,"ENSG00000107859","PITX3","No significativo"
151.988382860058,-1.53310293079641,0.756807836871258,-2.02574928020627,0.0427904838623875,0.0805704033161927,"ENSG00000143171","RXRG","No significativo"
61.5193558243189,1.61659058890767,0.800160175454973,2.02033372629232,0.0433487827229616,0.0813815105548043,"ENSG00000184058","TBX1","No significativo"
1238.38808252135,0.865950545914269,0.430409445996344,2.01192272606774,0.0442280833485203,0.0826750852185077,"ENSG00000101412","E2F1","No significativo"
26.3950919107049,2.35747059172187,1.17562892333007,2.00528461399549,0.0449326287277608,0.0837847538819394,"ENSG00000273706","LHX1","No significativo"
130.91672012058,-0.498891974286443,0.249933181808303,-1.99610140068993,0.04592288661294,0.0853051582125296,"ENSG00000129535","NRL","No significativo"
2013.42820220831,-0.429354805204515,0.215189256873248,-1.99524275255719,0.0460164102712235,0.0854293627704704,"ENSG00000125952","MAX","No significativo"
9.06325194163169,1.84036186702765,0.92322157320099,1.99341297955891,0.046216243754776,0.0856924516141785,"ENSG00000176083","ZNF683","No significativo"
16.3133514995293,0.988686141921924,0.496141484126895,1.99275040195803,0.046288785273725,0.0858083499652572,"ENSG00000184492","FOXD4L1","No significativo"
3963.22466124181,-0.867151918137968,0.437203027937101,-1.98340785110647,0.0473218908655326,0.0873184053054366,"ENSG00000134107","BHLHE40","No significativo"
3.88915914336686,1.79768850360891,0.91091644932887,1.97349439120721,0.0484392629564307,0.0890075880453869,"ENSG00000111704","NANOG","No significativo"
14.8054434111826,1.23095072551601,0.624801360579062,1.97014731910182,0.0488214891248495,0.0895861661194098,"ENSG00000269404","SPIB","No significativo"
192.285703144774,1.28520785198279,0.654610937215855,1.96331558016575,0.049609516201181,0.0907406777983357,"ENSG00000111424","VDR","No significativo"
1506.35510528395,0.969257802942539,0.496952155469353,1.95040466627438,0.0511279061341245,0.0928980062288272,"ENSG00000066336","SPI1","No significativo"
2413.27201298689,0.454555850585529,0.234261637373452,1.94037681833877,0.0523339117565226,0.094698932031556,"ENSG00000143437","ARNT","No significativo"
1848.73954611155,-0.377696730691676,0.196948224353627,-1.91774631089595,0.0551431864604,0.098741821906664,"ENSG00000066136","NFYC","No significativo"
73.0937316571803,1.36176111834648,0.710338707962733,1.91705886653993,0.0552304535355808,0.0988663411035258,"ENSG00000163623","NKX6-1","No significativo"
4717.45688139713,-0.389953312083442,0.203888504996564,-1.9125811535575,0.055801694279938,0.0996705256214934,"ENSG00000146676","PURB","No significativo"
1166.11562209185,0.501304528127649,0.262966031001685,1.90634709060364,0.0566051884055262,0.100802500652023,"ENSG00000204946","ZNF783","No significativo"
1952.76656631551,0.888289673539768,0.466091908263725,1.90582513403591,0.0566728968512476,0.100885259614005,"ENSG00000134532","SOX5","No significativo"
32.9231944361834,-1.13383057586931,0.595093825169541,-1.90529716141195,0.0567414542592877,0.100973669611868,"ENSG00000135373","EHF","No significativo"
3818.48546378931,-0.595118141048235,0.31306508517579,-1.90094063256549,0.0573097891468869,0.101781709431088,"ENSG00000068323","TFE3","No significativo"
2114.5398487072,-0.503254649464002,0.265825857581408,-1.8931741781737,0.058334710129178,0.103265877498809,"ENSG00000112658","SRF","No significativo"
2636.70837406766,0.297653424615205,0.158054441519404,1.88323353493779,0.059668726258072,0.105150052698198,"ENSG00000205250","E2F4","No significativo"
